0.442432	0.612407	0.541055	0.423296	0.30378	0.407431	0.387307	0.38357	0.337146	0.367366	0.279275	0.327015	0.269365	0.26325	0.30055	0.222182	0.314983	0.369676	0.410413	0.394652	0.428731	0.469122	0.423162	0.512063	0.427129	0.39103	0.318843	0.324264	0.329393	0.312787	0.235776	0.300867	0.294699	0.344526	0.323469	0.466655	0.426126	0.323944	0.32704	0.313887	0.368693	0.405429	0.335315	0.358292	0.291428	0.179023	0.229514	0.192998	0.193588	0.166443	0.130526	0.210208	0.23279	0.239643	0.167999	0.196381	0.186267	0.161081	0.208147	0.176348	0.219445	0.269737	0.27977	0.236591	0.268463	0.229518	0.20754	0.190977	0.231604	0.172504	0.177828	0.19087	0.236868	0.198139	0.231768	0.227649	0.210092	0.254729	0.407723	0.384403	0.328141	0.395399	0.406889	0.351009	0.268134	0.256992	0.211349	0.320979	0.322381	0.322829	0.232836	0.214184	0.149567	0.277167	0.26677	0.202424	0.178971	0.248967	0.169926	0.26308	0.273737	0.201108	0.209207	0.155759	0.272657	0.225581	0.15494	0.219259	0.173141	0.176275	0.190265	0.243855	0.154916	0.216125	0.154752	0.167702	0.215933	0.168876	0.154857	0.151884	0.0991127	0.166202	0.153092	0.105991	0.223009	0.135353	0.296393	0.392732	0.273343	0.462926	0.513183	0.471725	0.538579	0.261651	0.166956	0.180907	0.169839	0.131113	0.128754	0.102855	0.149309	0.134352	0.103904	0.10546	0.155613	0.196817	0.203658	0.16985	0.244423	0.398478	0.308925	0.184276	0.193365	0.226155	0.243755	0.172352	0.133289	0.13627	0.175691	0.111887	0.10438	0.153022	0.169172	0.15308	0.129738	0.172837	0.179941	0.216785	0.119757	0.174947	0.242571	0.22431	0.155315	0.1984	0.195715	0.214527	0.166735	0.169332	0.188109	0.156047	0.253953	0.230508	0.26168	0.272373	0.274397	0.232502	0.20968	0.176643	0.215906	0.244342	0.334697	0.333241	0.285308	0.263113	0.303962	0.368663	0.33759	0.325544	0.378155	0.274772	0.245832	0.270021	0.227107	0.208739	0.172711	0.222246	0.170517	0.1744	0.204182	0.184797	0.227486	0.168093	0.22263	0.191601	0.214797	0.213978	0.24746	0.18463	0.136219	0.232595	0.265492	0.289348	0.270305	0.266154	0.335371	0.343176	0.258244	0.293803	0.32686	0.28205	0.289354	0.266705	0.265816	0.270002	0.225045	0.239777	0.255074	0.366574	0.374102	0.422396	0.33115	0.417929	0.372376	0.327173	0.286156	0.285135	0.32942	0.266233	0.329321	0.373676	0.338796	0.211897	0.318771	0.319499	0.348383	0.316133	
0.422989	0.493753	0.368252	0.393086	0.364903	0.377379	0.358261	0.366457	0.306508	0.21674	0.219343	0.241938	0.252695	0.261374	0.241198	0.22404	0.319819	0.261539	0.447122	0.597926	0.459632	0.451272	0.531748	0.436207	0.370765	0.359802	0.293236	0.264314	0.20473	0.217165	0.29637	0.250642	0.317424	0.365118	0.386975	0.458211	0.415764	0.439378	0.395744	0.350248	0.455404	0.436927	0.429569	0.314409	0.25359	0.234565	0.210762	0.223145	0.210277	0.187172	0.186555	0.227145	0.287753	0.161825	0.225304	0.242253	0.166206	0.189308	0.232228	0.157849	0.152287	0.234707	0.334847	0.249755	0.184146	0.150164	0.199111	0.261882	0.188233	0.214675	0.216121	0.231924	0.204175	0.223978	0.197616	0.194619	0.182737	0.322527	0.406848	0.40851	0.286261	0.321213	0.400462	0.450702	0.33532	0.317396	0.23502	0.345056	0.299704	0.275116	0.250417	0.224104	0.259393	0.19688	0.253309	0.243722	0.195364	0.202523	0.254926	0.270611	0.176119	0.215263	0.208326	0.262149	0.24225	0.226561	0.260184	0.165731	0.189204	0.186135	0.215447	0.14647	0.15304	0.168421	0.134998	0.181091	0.197664	0.167695	0.114841	0.090207	0.152014	0.159604	0.111323	0.135475	0.145441	0.180214	0.22132	0.32143	0.310679	0.298921	0.511971	0.47726	0.548238	0.41317	0.242128	0.0985819	0.131619	0.0591308	0.0849854	0.0864426	0.120183	0.150496	0.162667	0.144889	0.122769	0.21745	0.238007	0.247125	0.207431	0.25442	0.396363	0.19919	0.146891	0.184927	0.176461	0.179936	0.199555	0.143422	0.0986777	0.17533	0.187777	0.165344	0.157872	0.12848	0.163073	0.198681	0.13348	0.117368	0.168119	0.176021	0.220491	0.19578	0.160392	0.216977	0.224442	0.177612	0.214795	0.162104	0.119687	0.14064	0.323899	0.256874	0.213862	0.210503	0.168192	0.169239	0.176398	0.220027	0.250611	0.302969	0.335906	0.343237	0.29571	0.308179	0.283927	0.302792	0.33493	0.349806	0.364998	0.275776	0.270027	0.234255	0.146473	0.222688	0.172986	0.185607	0.209536	0.173182	0.148859	0.172588	0.252382	0.201229	0.228593	0.243513	0.154757	0.163492	0.250738	0.179903	0.162881	0.298631	0.239006	0.316633	0.314019	0.275216	0.28624	0.302756	0.299307	0.343128	0.316844	0.290682	0.316922	0.299136	0.374208	0.331654	0.175161	0.27011	0.274155	0.312334	0.301451	0.382875	0.325387	0.302898	0.281811	0.302463	0.246802	0.223007	0.290544	0.316216	0.353974	0.375805	0.374824	0.260415	0.285526	0.390402	0.390135	0.281223	
0.482396	0.450292	0.37341	0.352233	0.360836	0.409491	0.478323	0.431884	0.206976	0.298232	0.257128	0.250616	0.172851	0.168519	0.183798	0.227018	0.248892	0.3186	0.48962	0.557992	0.470785	0.504646	0.485236	0.424048	0.329423	0.321086	0.283115	0.320721	0.238232	0.250813	0.268663	0.229742	0.216537	0.320351	0.319317	0.39924	0.402935	0.425923	0.39	0.395021	0.442446	0.430432	0.247534	0.269843	0.236927	0.249699	0.194517	0.205368	0.286562	0.197495	0.255679	0.185743	0.243444	0.20648	0.188916	0.228459	0.209595	0.181833	0.186051	0.120143	0.235418	0.337215	0.326753	0.239539	0.196403	0.20461	0.172588	0.153738	0.201332	0.197702	0.170135	0.240081	0.237674	0.225885	0.206705	0.240932	0.191003	0.337279	0.480788	0.551113	0.397487	0.363818	0.390474	0.326884	0.304112	0.360018	0.312372	0.322674	0.369323	0.366122	0.306832	0.214219	0.184857	0.20908	0.19552	0.16899	0.259361	0.25089	0.247545	0.250578	0.271015	0.22161	0.169746	0.239259	0.21853	0.250184	0.232555	0.215083	0.230319	0.18516	0.171772	0.214174	0.112443	0.233369	0.219565	0.125972	0.194729	0.169904	0.178168	0.153032	0.144611	0.149136	0.19238	0.0912146	0.140469	0.237999	0.286558	0.252079	0.259688	0.237841	0.416915	0.442379	0.428181	0.431687	0.26366	0.179741	0.136149	0.0532591	0.150254	0.145826	0.0875625	0.138377	0.162279	0.0989006	0.103831	0.182233	0.193989	0.189148	0.155195	0.237376	0.369251	0.268019	0.176647	0.228822	0.190495	0.177286	0.225029	0.170792	0.0969318	0.169356	0.181674	0.153981	0.173934	0.20981	0.181207	0.143542	0.153965	0.137635	0.173096	0.185862	0.132862	0.245314	0.176182	0.182574	0.177278	0.190135	0.182693	0.302254	0.167883	0.197339	0.222793	0.273961	0.261704	0.233807	0.190565	0.248831	0.193979	0.174249	0.296244	0.221529	0.286694	0.256624	0.362938	0.312926	0.275571	0.263312	0.332362	0.378584	0.339988	0.294228	0.264936	0.257704	0.209398	0.261534	0.201056	0.228284	0.177836	0.214832	0.223073	0.10453	0.218426	0.268958	0.203328	0.157262	0.151205	0.127112	0.156035	0.223493	0.166346	0.223139	0.21964	0.216799	0.274774	0.251196	0.311275	0.262093	0.304512	0.27413	0.260451	0.28858	0.306051	0.302162	0.304252	0.27795	0.266053	0.264871	0.283735	0.305359	0.36701	0.357537	0.327892	0.349649	0.290626	0.308083	0.308716	0.275471	0.289251	0.303233	0.251989	0.348605	0.336029	0.297583	0.23386	0.309269	0.266616	0.407481	
0.313597	0.364712	0.401912	0.358095	0.466612	0.403378	0.363531	0.314141	0.274569	0.202968	0.183046	0.227584	0.201872	0.230084	0.23732	0.193786	0.2895	0.398524	0.431953	0.538658	0.4236	0.437076	0.432563	0.399948	0.365443	0.356909	0.307636	0.310531	0.222762	0.252966	0.289966	0.324239	0.294128	0.284598	0.290144	0.408553	0.441359	0.384313	0.41389	0.479102	0.474018	0.340969	0.248608	0.268944	0.23129	0.24936	0.315404	0.311663	0.242466	0.260245	0.203012	0.193042	0.216653	0.19562	0.169359	0.16159	0.139355	0.208055	0.161282	0.170721	0.201586	0.267519	0.364384	0.277137	0.157162	0.197652	0.194927	0.194914	0.234461	0.25628	0.196177	0.179019	0.194761	0.233726	0.260222	0.211792	0.21955	0.401622	0.49654	0.492263	0.296066	0.353111	0.325334	0.338842	0.32215	0.338272	0.296287	0.262534	0.37537	0.3573	0.331237	0.27211	0.161746	0.161745	0.156211	0.155085	0.164319	0.152791	0.275794	0.231387	0.180737	0.230327	0.226276	0.248015	0.241164	0.269495	0.246253	0.226093	0.23943	0.181964	0.237424	0.213931	0.143989	0.132713	0.122924	0.184167	0.168132	0.141819	0.214296	0.129434	0.152757	0.191775	0.197339	0.14145	0.13608	0.141143	0.277179	0.302806	0.269115	0.262542	0.351878	0.458461	0.474809	0.396786	0.308348	0.145	0.169161	0.116893	0.111809	0.157494	0.111267	0.0836974	0.108477	0.18302	0.160469	0.116683	0.215233	0.146331	0.209514	0.248964	0.339268	0.225993	0.227663	0.2047	0.19465	0.150655	0.174548	0.137716	0.177607	0.18626	0.175479	0.20483	0.234635	0.156465	0.231057	0.147693	0.129372	0.176093	0.244379	0.133369	0.180678	0.236468	0.224419	0.186588	0.24447	0.209857	0.159567	0.166646	0.198469	0.155763	0.187558	0.224325	0.252539	0.23832	0.240113	0.162475	0.228134	0.283124	0.267624	0.188832	0.270389	0.246991	0.364051	0.424775	0.329483	0.281904	0.299633	0.300858	0.348153	0.268209	0.249537	0.240459	0.168474	0.252868	0.231331	0.250344	0.164307	0.170447	0.161116	0.253643	0.253206	0.244172	0.175107	0.176634	0.184341	0.168662	0.211937	0.115601	0.18441	0.154452	0.252511	0.194257	0.313276	0.333428	0.27322	0.258319	0.293683	0.2802	0.219566	0.285745	0.320393	0.314824	0.369539	0.287969	0.227115	0.302967	0.276504	0.340596	0.314454	0.378833	0.343454	0.350805	0.294729	0.30443	0.324435	0.275447	0.310274	0.293089	0.348203	0.363156	0.362929	0.387658	0.33099	0.332837	0.353769	0.373844	
0.400301	0.395046	0.474069	0.539676	0.446928	0.335253	0.266688	0.265792	0.190055	0.231501	0.220808	0.196315	0.193424	0.123751	0.193739	0.194866	0.252384	0.275852	0.427624	0.483054	0.373191	0.366431	0.387795	0.364372	0.340821	0.300905	0.296205	0.39105	0.271725	0.189677	0.244482	0.361735	0.223396	0.265081	0.259528	0.317033	0.30993	0.3628	0.416701	0.421553	0.308396	0.274251	0.184394	0.26687	0.233682	0.27464	0.295635	0.234519	0.150819	0.215294	0.264305	0.235638	0.198698	0.229317	0.247219	0.206679	0.204614	0.208143	0.217764	0.213729	0.21982	0.214077	0.316095	0.250334	0.227674	0.171214	0.185838	0.185021	0.145997	0.240373	0.177193	0.156099	0.271241	0.254996	0.14997	0.288507	0.325697	0.587295	0.580559	0.427381	0.325864	0.27533	0.283192	0.329547	0.26089	0.272513	0.192137	0.244488	0.228437	0.334794	0.301319	0.221894	0.158264	0.199342	0.183448	0.18911	0.20239	0.211649	0.254881	0.182578	0.197602	0.183814	0.200765	0.270327	0.254156	0.258348	0.209009	0.253888	0.229114	0.221415	0.152602	0.132092	0.137859	0.172741	0.172683	0.133572	0.15075	0.124341	0.150377	0.103084	0.140634	0.141086	0.156684	0.1787	0.165636	0.199298	0.253542	0.308034	0.29553	0.386226	0.348669	0.352999	0.373052	0.462994	0.327075	0.146722	0.131241	0.116694	0.119034	0.200869	0.11234	0.123863	0.17941	0.182331	0.106899	0.171033	0.217541	0.144956	0.145363	0.200619	0.240199	0.195406	0.144625	0.20986	0.241602	0.153377	0.114421	0.19374	0.147973	0.1626	0.177893	0.201013	0.261704	0.204479	0.13798	0.215902	0.191629	0.254064	0.164601	0.177617	0.17949	0.213261	0.27113	0.195902	0.143168	0.133015	0.191346	0.19189	0.13892	0.15987	0.161721	0.234238	0.246749	0.264123	0.186917	0.243341	0.177324	0.252815	0.310657	0.180698	0.216642	0.21998	0.302412	0.313297	0.317641	0.310001	0.322549	0.308994	0.308706	0.326934	0.175639	0.169905	0.248138	0.154575	0.200263	0.227492	0.168124	0.162767	0.191467	0.245124	0.196758	0.147034	0.221805	0.176329	0.183307	0.201671	0.180565	0.197422	0.199476	0.205	0.276264	0.221193	0.154863	0.233065	0.224258	0.348049	0.361	0.318885	0.268078	0.28688	0.303234	0.363372	0.253796	0.342052	0.247093	0.277236	0.306427	0.338571	0.397298	0.409134	0.355181	0.33198	0.286407	0.300387	0.318202	0.275437	0.343816	0.267152	0.343216	0.306432	0.34799	0.340012	0.271562	0.308406	0.329086	0.429848	
0.407591	0.488547	0.559219	0.534905	0.456011	0.269397	0.297994	0.276431	0.297024	0.208702	0.169015	0.192794	0.191495	0.116929	0.230838	0.0652888	0.339895	0.447543	0.434001	0.394767	0.389999	0.511107	0.421512	0.349367	0.305496	0.270738	0.364759	0.284768	0.30761	0.248007	0.241548	0.236201	0.291815	0.270511	0.277723	0.312148	0.277719	0.359341	0.315858	0.288905	0.286289	0.234576	0.300274	0.236939	0.255983	0.272181	0.239733	0.321872	0.233772	0.20928	0.222932	0.206772	0.244823	0.211227	0.200007	0.213377	0.231373	0.240794	0.202028	0.214941	0.199485	0.219027	0.298792	0.270377	0.241347	0.251927	0.150213	0.182476	0.182363	0.191425	0.172907	0.189805	0.242312	0.248747	0.225481	0.22816	0.482386	0.534546	0.407483	0.368859	0.463945	0.279736	0.240266	0.283438	0.300231	0.224845	0.259007	0.300765	0.251364	0.280254	0.390597	0.354159	0.231359	0.226121	0.131007	0.171395	0.193699	0.20007	0.221857	0.224276	0.222069	0.262779	0.144127	0.130452	0.169915	0.231145	0.205683	0.241724	0.236426	0.20641	0.17074	0.18962	0.203646	0.145615	0.147179	0.120959	0.108002	0.145433	0.149589	0.107262	0.154408	0.194748	0.184799	0.10604	0.161935	0.162279	0.277187	0.166756	0.171939	0.33632	0.331063	0.432801	0.365053	0.442201	0.378832	0.16962	0.221785	0.143744	0.16468	0.144337	0.132269	0.0788402	0.130472	0.122102	0.122226	0.0950464	0.210277	0.179476	0.239713	0.219002	0.25048	0.263529	0.0975672	0.24329	0.147929	0.134671	0.16363	0.304179	0.140101	0.108437	0.160049	0.194507	0.180299	0.191951	0.219902	0.253014	0.21795	0.278348	0.225231	0.162597	0.212931	0.113682	0.276518	0.258341	0.223146	0.210026	0.199575	0.128595	0.171025	0.18535	0.133834	0.277339	0.249121	0.161446	0.202961	0.226718	0.248294	0.33317	0.228706	0.233932	0.206729	0.224284	0.271377	0.25387	0.341992	0.344279	0.266475	0.358706	0.27246	0.349257	0.171522	0.192021	0.181168	0.164122	0.249194	0.199789	0.235939	0.194771	0.145873	0.232189	0.247555	0.221107	0.166671	0.163673	0.233059	0.236813	0.243963	0.177198	0.209021	0.253094	0.292309	0.238522	0.19986	0.222989	0.211859	0.260327	0.287729	0.298347	0.206226	0.312199	0.302417	0.29925	0.285658	0.329881	0.348497	0.220533	0.297367	0.300374	0.371094	0.388752	0.334148	0.348575	0.335045	0.333044	0.364636	0.409383	0.349286	0.296985	0.360183	0.27845	0.409908	0.363899	0.308952	0.328865	0.308563	0.314558	
0.491592	0.550128	0.399363	0.514976	0.36537	0.340282	0.289948	0.191177	0.252364	0.208406	0.20064	0.260884	0.141792	0.118923	0.154577	0.175965	0.423516	0.510496	0.291452	0.350621	0.359863	0.413714	0.349948	0.353234	0.319611	0.279001	0.339885	0.317701	0.255988	0.293486	0.285952	0.255884	0.267192	0.280713	0.236293	0.316786	0.26073	0.360275	0.292621	0.306861	0.315093	0.283737	0.241826	0.247185	0.309364	0.211724	0.222007	0.232045	0.221214	0.184587	0.186176	0.199793	0.199433	0.205277	0.273629	0.268613	0.218932	0.14936	0.264204	0.193302	0.187025	0.187404	0.21429	0.238035	0.252298	0.298992	0.256508	0.209124	0.196393	0.218289	0.205463	0.248533	0.176231	0.20631	0.173759	0.242739	0.517005	0.396492	0.208228	0.237845	0.465257	0.384153	0.29733	0.295862	0.312131	0.302125	0.240326	0.337857	0.324397	0.336831	0.365047	0.383417	0.348664	0.182818	0.124573	0.20845	0.239849	0.215054	0.251772	0.225464	0.221599	0.238171	0.173117	0.144777	0.238721	0.175747	0.258946	0.255044	0.185513	0.190723	0.163854	0.153701	0.206746	0.195845	0.125243	0.149809	0.161824	0.177475	0.116869	0.182457	0.183508	0.172587	0.126903	0.0997339	0.238285	0.218387	0.282287	0.334946	0.192142	0.179775	0.308317	0.383927	0.389621	0.36682	0.4051	0.233784	0.232484	0.0990501	0.140823	0.176545	0.168539	0.13887	0.18899	0.136029	0.0955791	0.152562	0.192776	0.180909	0.282954	0.220495	0.289493	0.204459	0.158206	0.187063	0.151617	0.182153	0.207571	0.213003	0.112086	0.11323	0.129226	0.168721	0.244935	0.258175	0.227974	0.232816	0.232908	0.242301	0.249037	0.187021	0.164144	0.165464	0.241903	0.2293	0.256655	0.170195	0.240075	0.185941	0.144829	0.214883	0.176907	0.237499	0.183791	0.203441	0.231835	0.20907	0.276476	0.159228	0.242861	0.234118	0.244956	0.179578	0.261595	0.339728	0.366072	0.298225	0.321907	0.290728	0.401691	0.327971	0.187839	0.259482	0.238078	0.26072	0.202055	0.182794	0.16557	0.198454	0.158531	0.256525	0.181642	0.230904	0.214426	0.160121	0.149656	0.16334	0.176239	0.172518	0.218603	0.213894	0.220621	0.287673	0.2318	0.237613	0.267232	0.282865	0.29556	0.301946	0.275115	0.318986	0.31493	0.314824	0.299856	0.289036	0.325041	0.32524	0.281454	0.257957	0.400686	0.337482	0.429516	0.31444	0.28316	0.307563	0.418528	0.351957	0.336751	0.403718	0.271131	0.282482	0.345713	0.377426	0.281717	0.409908	0.294415	0.301337	
0.459055	0.313795	0.275736	0.166675	0.154115	0.191071	0.283194	0.264572	0.314815	0.310773	0.168656	0.148363	0.143441	0.110251	0.20054	0.274301	0.212043	0.338101	0.247155	0.402135	0.307732	0.327453	0.311078	0.272698	0.298561	0.309452	0.314767	0.23949	0.262627	0.230423	0.184171	0.275139	0.295849	0.253648	0.299986	0.206862	0.260689	0.294992	0.269211	0.285133	0.234207	0.229023	0.232327	0.235082	0.239506	0.296433	0.239103	0.244017	0.217166	0.207051	0.185714	0.275568	0.235634	0.33597	0.284244	0.152295	0.166269	0.234508	0.279558	0.253226	0.171712	0.211539	0.179352	0.253379	0.209541	0.236376	0.214319	0.214235	0.196227	0.277416	0.276404	0.261778	0.179941	0.216507	0.275156	0.338931	0.484879	0.318669	0.266305	0.320293	0.373704	0.359306	0.282345	0.295485	0.2594	0.289474	0.302139	0.238955	0.326818	0.264677	0.299682	0.390723	0.382459	0.374346	0.221116	0.0905628	0.273625	0.360895	0.314647	0.177266	0.22751	0.132768	0.171917	0.239719	0.210461	0.288356	0.294737	0.253755	0.214922	0.223488	0.244014	0.220138	0.170019	0.185296	0.0933896	0.125339	0.151745	0.0988354	0.0964199	0.172192	0.147368	0.157059	0.127953	0.105083	0.181071	0.17871	0.26864	0.278637	0.268801	0.205587	0.278327	0.308617	0.385976	0.396929	0.339019	0.250652	0.17768	0.0810349	0.0878403	0.181958	0.0839952	0.10733	0.191442	0.151194	0.166772	0.178259	0.250802	0.168258	0.232734	0.216398	0.221752	0.219459	0.154847	0.193401	0.20396	0.152945	0.197133	0.170148	0.176227	0.152974	0.204173	0.217851	0.231534	0.194351	0.190727	0.206257	0.234517	0.207872	0.229971	0.152184	0.184039	0.232014	0.212917	0.221048	0.241839	0.246794	0.247628	0.221439	0.18734	0.230417	0.18175	0.220558	0.172401	0.207512	0.287565	0.285757	0.242787	0.28522	0.271722	0.237188	0.274367	0.249295	0.253898	0.242509	0.26508	0.324916	0.319212	0.275645	0.367886	0.329839	0.323706	0.236412	0.290814	0.149011	0.173454	0.232585	0.153067	0.156229	0.15459	0.167596	0.16264	0.188109	0.258337	0.222585	0.165894	0.225725	0.212917	0.161612	0.244828	0.165813	0.245804	0.242378	0.231073	0.185021	0.264618	0.253411	0.316577	0.282923	0.282654	0.330532	0.324756	0.273556	0.340895	0.303771	0.351557	0.384083	0.252174	0.280076	0.370947	0.356799	0.330851	0.354826	0.250914	0.349586	0.318084	0.302888	0.327276	0.374469	0.30133	0.358577	0.367547	0.396912	0.30045	0.356377	0.372493	0.321197	
0.418536	0.106025	0.0230435	0.14677	0.0287717	0.167874	0.188994	0.280591	0.328205	0.33056	0.240705	0.0647345	0.00656974	0.0828641	0.276447	0.194576	0.240831	0.207153	0.277185	0.364945	0.339796	0.323991	0.290156	0.258113	0.142586	0.2701	0.24333	0.271607	0.183423	0.113442	0.0978403	0.270024	0.247859	0.175958	0.243431	0.252667	0.292597	0.251538	0.294127	0.235023	0.270668	0.288244	0.329845	0.24219	0.249721	0.273479	0.200843	0.198685	0.251924	0.172621	0.261519	0.251136	0.23699	0.235818	0.23949	0.24275	0.155441	0.212515	0.291061	0.236748	0.275657	0.269961	0.251225	0.221426	0.294554	0.313533	0.247943	0.227548	0.24609	0.25283	0.252748	0.294967	0.263759	0.183625	0.237471	0.310872	0.406613	0.270245	0.381787	0.345179	0.422463	0.403812	0.293409	0.273244	0.20575	0.328579	0.308506	0.336797	0.291212	0.258509	0.309891	0.38693	0.40141	0.388019	0.283875	0.160479	0.174749	0.252634	0.228335	0.26555	0.271435	0.144944	0.203846	0.293795	0.275076	0.265821	0.257954	0.238292	0.238476	0.224579	0.251036	0.205441	0.230044	0.197186	0.190678	0.181955	0.117757	0.212074	0.167904	0.170859	0.0959282	0.164703	0.0505459	0.0946346	0.177319	0.165236	0.207363	0.271791	0.345939	0.32602	0.334242	0.300216	0.404998	0.427502	0.355918	0.334343	0.185598	0.088796	0.133919	0.148281	0.0861882	0.11335	0.0887225	0.111025	0.196172	0.188816	0.193365	0.185318	0.176713	0.181688	0.242789	0.176358	0.14834	0.141107	0.155373	0.176167	0.243779	0.241722	0.150484	0.150488	0.259281	0.212805	0.264895	0.179854	0.239656	0.277442	0.259821	0.177185	0.226668	0.196888	0.222496	0.179095	0.143356	0.192999	0.275056	0.248972	0.230245	0.167717	0.153323	0.169625	0.174438	0.163627	0.217014	0.209381	0.233772	0.252271	0.270376	0.281976	0.274906	0.227494	0.204256	0.236179	0.193641	0.243745	0.295737	0.286745	0.306689	0.305181	0.315664	0.339955	0.313004	0.243654	0.290592	0.189254	0.210733	0.199188	0.168629	0.191868	0.252072	0.237775	0.201234	0.225045	0.184977	0.148713	0.19979	0.188608	0.189448	0.215629	0.234157	0.243332	0.22721	0.232444	0.207858	0.21128	0.300253	0.390761	0.305195	0.278446	0.299956	0.288708	0.291779	0.261627	0.282934	0.345	0.34811	0.276578	0.303348	0.253141	0.271186	0.373452	0.352125	0.378503	0.252986	0.331481	0.302828	0.294721	0.38256	0.355832	0.281299	0.276453	0.276938	0.365763	0.28857	0.314203	0.317641	0.347607	
0.240855	0.017984	0.0523892	0.17783	0.338963	0.0979567	0.116566	0.306749	0.32088	0.209054	0.150627	0.100388	0.0460162	0.0948221	0.204731	0.265701	0.234501	0.207935	0.291643	0.211021	0.087487	0.252161	0.276443	0.24914	0.121525	0.184449	0.176039	0.179997	0.169588	0.109173	0.198627	0.208795	0.191445	0.220115	0.233073	0.255516	0.269296	0.307885	0.262272	0.190025	0.285041	0.332517	0.227121	0.187726	0.23203	0.267863	0.190332	0.121898	0.240735	0.163763	0.246273	0.269396	0.254774	0.188344	0.226416	0.173258	0.275845	0.190543	0.457038	0.300571	0.234814	0.269848	0.194065	0.206825	0.265064	0.270373	0.279451	0.271611	0.191935	0.278067	0.260714	0.306678	0.231507	0.192245	0.261527	0.394749	0.337152	0.303139	0.313243	0.369043	0.366157	0.486782	0.351169	0.26085	0.236253	0.216938	0.34645	0.351364	0.288113	0.259803	0.300067	0.483624	0.454853	0.288377	0.186622	0.149742	0.232241	0.25982	0.240189	0.26777	0.20479	0.236832	0.253624	0.281959	0.330839	0.282415	0.216516	0.271818	0.295248	0.267899	0.206699	0.191668	0.0721812	0.136508	0.176949	0.133227	0.0215912	0.152308	0.0811753	0.129863	0.123753	0.189598	0.109882	0.143438	0.119383	0.174679	0.27028	0.282858	0.288573	0.243962	0.335599	0.334353	0.358185	0.341552	0.393733	0.30823	0.254698	0.13038	0.138814	0.215208	0.0633452	0.094757	0.142402	0.18589	0.227667	0.177049	0.161465	0.190017	0.198567	0.257851	0.23655	0.278925	0.19362	0.134408	0.131713	0.1942	0.146898	0.156439	0.127284	0.159337	0.241074	0.184109	0.182466	0.204372	0.232842	0.286837	0.195436	0.275677	0.238001	0.206118	0.262833	0.216239	0.164928	0.178194	0.225401	0.229003	0.253746	0.229952	0.191811	0.211032	0.199232	0.228286	0.17906	0.190553	0.290264	0.350718	0.315478	0.238166	0.297988	0.216985	0.206744	0.230447	0.201032	0.151116	0.302146	0.316139	0.327528	0.337666	0.326873	0.334077	0.29614	0.263604	0.282471	0.183824	0.201353	0.208564	0.140006	0.226466	0.230769	0.266103	0.178207	0.184003	0.153958	0.181882	0.119421	0.149708	0.215953	0.181287	0.199014	0.206787	0.210609	0.246133	0.240768	0.275565	0.31127	0.24833	0.29535	0.345259	0.29049	0.343886	0.268074	0.338961	0.292718	0.30569	0.351705	0.289325	0.31567	0.292921	0.204772	0.318055	0.311602	0.34712	0.323287	0.32074	0.33554	0.339833	0.337326	0.348911	0.311345	0.251026	0.242552	0.301716	0.334094	0.375755	0.299396	0.266414	
